"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BRA","Brazil","D11VJ","Information and communication (ISIC rev4)","CXC","Current prices, current exchange rates","2018","2018","USD","US Dollar","6","Millions",,,20570.77,,
"BRA","Brazil","B1GVK","Financial and insurance activities (ISIC rev4)","CXC","Current prices, current exchange rates","2015","2015","USD","US Dollar","6","Millions",,,109794.559,,
"BRA","Brazil","B1GVK","Financial and insurance activities (ISIC rev4)","CXC","Current prices, current exchange rates","2016","2016","USD","US Dollar","6","Millions",,,121883.071,,
"BRA","Brazil","B1GVK","Financial and insurance activities (ISIC rev4)","CXC","Current prices, current exchange rates","2017","2017","USD","US Dollar","6","Millions",,,134569.286,,
"BRA","Brazil","B1GVK","Financial and insurance activities (ISIC rev4)","CXC","Current prices, current exchange rates","2018","2018","USD","US Dollar","6","Millions",,,115676.574,,
"BRA","Brazil","D1VM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","CXC","Current prices, current exchange rates","2015","2015","USD","US Dollar","6","Millions",,,67436.263,,
"BRA","Brazil","D1VM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","CXC","Current prices, current exchange rates","2016","2016","USD","US Dollar","6","Millions",,,68154.866,,
"BRA","Brazil","D1VM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","CXC","Current prices, current exchange rates","2017","2017","USD","US Dollar","6","Millions",,,76505.235,,
"BRA","Brazil","D1VM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","CXC","Current prices, current exchange rates","2018","2018","USD","US Dollar","6","Millions",,,70275.663,,
"BRA","Brazil","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","CXC","Current prices, current exchange rates","2015","2015","USD","US Dollar","6","Millions",,,218956.999,,
"BRA","Brazil","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","CXC","Current prices, current exchange rates","2016","2016","USD","US Dollar","6","Millions",,,222106.384,,
"BRA","Brazil","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","CXC","Current prices, current exchange rates","2017","2017","USD","US Dollar","6","Millions",,,255841.543,,
"BRA","Brazil","D11VO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","CXC","Current prices, current exchange rates","2018","2018","USD","US Dollar","6","Millions",,,236356.671,,
"BRA","Brazil","D1VR_U","Other service activities (ISIC rev4)","CXC","Current prices, current exchange rates","2015","2015","USD","US Dollar","6","Millions",,,33811.011,,
"BRA","Brazil","D1VR_U","Other service activities (ISIC rev4)","CXC","Current prices, current exchange rates","2016","2016","USD","US Dollar","6","Millions",,,34381.044,,
"BRA","Brazil","D1VR_U","Other service activities (ISIC rev4)","CXC","Current prices, current exchange rates","2017","2017","USD","US Dollar","6","Millions",,,39285.083,,
"BRA","Brazil","D1VR_U","Other service activities (ISIC rev4)","CXC","Current prices, current exchange rates","2018","2018","USD","US Dollar","6","Millions",,,36430.586,,
"BRA","Brazil","P6","Exports of goods and services","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",232488.798,,
"BRA","Brazil","P6","Exports of goods and services","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",234926.199,,
"BRA","Brazil","P6","Exports of goods and services","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",247808.144,,
"BRA","Brazil","P6","Exports of goods and services","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",308111.049,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",1152781.252,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",1210776.006,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",1276639.937,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",1360364.014,,
"BRA","Brazil","P52","Changes in inventories","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",-7644.644,,
"BRA","Brazil","P52","Changes in inventories","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",-10454.463,,
"BRA","Brazil","P52","Changes in inventories","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",1318.343,,
"BRA","Brazil","P52","Changes in inventories","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",-39.376,,
"BRA","Brazil","D12VC","of which: Manufacturing (ISIC rev 4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",24531.213,,
"BRA","Brazil","D12VC","of which: Manufacturing (ISIC rev 4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",25242.084,,
"BRA","Brazil","D12VC","of which: Manufacturing (ISIC rev 4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",26151.037,,
"BRA","Brazil","D12VC","of which: Manufacturing (ISIC rev 4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",26934.348,,
"BRA","Brazil","P52_P53","Changes in inventories and acquisitions less disposals of valuables","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",-7644.644,,
"BRA","Brazil","P52_P53","Changes in inventories and acquisitions less disposals of valuables","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",-10454.463,,
"BRA","Brazil","P52_P53","Changes in inventories and acquisitions less disposals of valuables","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",1318.343,,
"BRA","Brazil","P52_P53","Changes in inventories and acquisitions less disposals of valuables","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",-39.376,,
"BRA","Brazil","B2G_B3G","Gross operating surplus and gross mixed income","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",728855.332,,
"BRA","Brazil","B2G_B3G","Gross operating surplus and gross mixed income","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",768438.676,,
"BRA","Brazil","B2G_B3G","Gross operating surplus and gross mixed income","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",806020.46,,
"BRA","Brazil","B2G_B3G","Gross operating surplus and gross mixed income","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",863027.508,,
"BRA","Brazil","B1_GI","Gross domestic product (income approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",1802212,,
"BRA","Brazil","B1_GI","Gross domestic product (income approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",1884432.878,,
"BRA","Brazil","B1_GI","Gross domestic product (income approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",1979461.458,,
"BRA","Brazil","B1_GI","Gross domestic product (income approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",2105302.766,,
"BRA","Brazil","D2_D3","Taxes less subsidies on production and imports","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",270201.634,,
"BRA","Brazil","D2_D3","Taxes less subsidies on production and imports","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",273638.763,,
"BRA","Brazil","D2_D3","Taxes less subsidies on production and imports","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",295586.794,,
"BRA","Brazil","D2_D3","Taxes less subsidies on production and imports","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",323771.854,,
"BRA","Brazil","D12VF","Construction (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",7371.117,,
"BRA","Brazil","D12VF","Construction (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",6264.081,,
"BRA","Brazil","D12VF","Construction (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",5659.315,,
"BRA","Brazil","D12VF","Construction (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",5601.303,,
"BRA","Brazil","D11VA","Agriculture, forestry and fishing (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",12830.246,,
"BRA","Brazil","D11VA","Agriculture, forestry and fishing (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",14380.335,,
"BRA","Brazil","D11VA","Agriculture, forestry and fishing (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",15090.906,,
"BRA","Brazil","D11VA","Agriculture, forestry and fishing (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",15244.502,,
"BRA","Brazil","D12VM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",13037.044,,
"BRA","Brazil","D12VM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",13973.05,,
"BRA","Brazil","D12VM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",14494.555,,
"BRA","Brazil","D12VM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",15138.698,,
"BRA","Brazil","B1GVB_E","Industry, including energy (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",259932.027,,
"BRA","Brazil","B1GVB_E","Industry, including energy (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",263167.467,,
"BRA","Brazil","B1GVB_E","Industry, including energy (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",286452.477,,
"BRA","Brazil","B1GVB_E","Industry, including energy (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",321599.264,,
"BRA","Brazil","D12VR_U","Other service activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",3325.013,,
"BRA","Brazil","D12VR_U","Other service activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",3484.02,,
"BRA","Brazil","D12VR_U","Other service activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",3680.599,,
"BRA","Brazil","D12VR_U","Other service activities (ISIC rev4)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",3611.465,,
