"COUNTRY","Country","COMMODITY","Commodity","VARIABLE","Variable","TIME","Time","Value","Flag Codes","Flags"
"BRA","Brazil","FM","Fish meal","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2016","2016",4146.812737,,
"BRA","Brazil","FM","Fish meal","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2017","2017",4305.465901,,
"BRA","Brazil","FM","Fish meal","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2018","2018",4615.085335,,
"BRA","Brazil","FM","Fish meal","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2019","2019",4939.317765,,
"BRA","Brazil","FL","Fish oil","QP","Production, kt (for Biofuels in millions of litres)","2015","2015",3.846251176,,
"BRA","Brazil","FL","Fish oil","QP","Production, kt (for Biofuels in millions of litres)","2016","2016",3.890084078,,
"BRA","Brazil","FL","Fish oil","QP","Production, kt (for Biofuels in millions of litres)","2017","2017",3.926396811,,
"BRA","Brazil","FL","Fish oil","QP","Production, kt (for Biofuels in millions of litres)","2018","2018",3.985706055,,
"BRA","Brazil","FL","Fish oil","QP","Production, kt (for Biofuels in millions of litres)","2019","2019",4.046065765,,
"BRA","Brazil","FL","Fish oil","IM","Imports, kt (for Biofuels in millions of litres)","2015","2015",2.15020022,,
"BRA","Brazil","FL","Fish oil","IM","Imports, kt (for Biofuels in millions of litres)","2016","2016",2.279417198,,
"BRA","Brazil","FL","Fish oil","IM","Imports, kt (for Biofuels in millions of litres)","2017","2017",2.294825749,,
"BRA","Brazil","FL","Fish oil","IM","Imports, kt (for Biofuels in millions of litres)","2018","2018",2.235096477,,
"BRA","Brazil","FL","Fish oil","IM","Imports, kt (for Biofuels in millions of litres)","2019","2019",2.153005232,,
"BRA","Brazil","FL","Fish oil","QC","Consumption, kt (for Biofuels in millions of litres)","2015","2015",5.996451395,,
"BRA","Brazil","FL","Fish oil","QC","Consumption, kt (for Biofuels in millions of litres)","2016","2016",6.169501276,,
"BRA","Brazil","FL","Fish oil","QC","Consumption, kt (for Biofuels in millions of litres)","2017","2017",6.22122256,,
"BRA","Brazil","FL","Fish oil","QC","Consumption, kt (for Biofuels in millions of litres)","2018","2018",6.220802532,,
"BRA","Brazil","FL","Fish oil","QC","Consumption, kt (for Biofuels in millions of litres)","2019","2019",6.199070997,,
"BRA","Brazil","FL","Fish oil","ST","Ending stocks, kt (for Biofuels in millions of litres)","2015","2015",0,,
"BRA","Brazil","FL","Fish oil","ST","Ending stocks, kt (for Biofuels in millions of litres)","2016","2016",0,,
"BRA","Brazil","FL","Fish oil","ST","Ending stocks, kt (for Biofuels in millions of litres)","2017","2017",0,,
"BRA","Brazil","FL","Fish oil","ST","Ending stocks, kt (for Biofuels in millions of litres)","2018","2018",0,,
"BRA","Brazil","FL","Fish oil","ST","Ending stocks, kt (for Biofuels in millions of litres)","2019","2019",0,,
"BRA","Brazil","FL","Fish oil","EX","Exports, kt (for Biofuels in millions of litres)","2015","2015",0,,
"BRA","Brazil","FL","Fish oil","EX","Exports, kt (for Biofuels in millions of litres)","2016","2016",0,,
"BRA","Brazil","FL","Fish oil","EX","Exports, kt (for Biofuels in millions of litres)","2017","2017",0,,
"BRA","Brazil","FL","Fish oil","EX","Exports, kt (for Biofuels in millions of litres)","2018","2018",0,,
"BRA","Brazil","FL","Fish oil","EX","Exports, kt (for Biofuels in millions of litres)","2019","2019",0,,
"BRA","Brazil","FL","Fish oil","YLD","Yield","2015","2015",0.038,,
"BRA","Brazil","FL","Fish oil","YLD","Yield","2016","2016",0.038,,
"BRA","Brazil","FL","Fish oil","YLD","Yield","2017","2017",0.038,,
"BRA","Brazil","FL","Fish oil","YLD","Yield","2018","2018",0.038,,
"BRA","Brazil","FL","Fish oil","YLD","Yield","2019","2019",0.038,,
"BRA","Brazil","FL","Fish oil","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2015","2015",3734.909357,,
"BRA","Brazil","FL","Fish oil","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2016","2016",3447.170526,,
"BRA","Brazil","FL","Fish oil","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2017","2017",3540.023412,,
"BRA","Brazil","FL","Fish oil","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2018","2018",3798.697993,,
"BRA","Brazil","FL","Fish oil","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2019","2019",4036.405212,,
"BRA","Brazil","SCA","Sugar cane","QP","Production, kt (for Biofuels in millions of litres)","2015","2015",784397.4535,,
"BRA","Brazil","SCA","Sugar cane","QP","Production, kt (for Biofuels in millions of litres)","2016","2016",831949.8049,,
"BRA","Brazil","SCA","Sugar cane","QP","Production, kt (for Biofuels in millions of litres)","2017","2017",875419.6933,,
"BRA","Brazil","SCA","Sugar cane","QP","Production, kt (for Biofuels in millions of litres)","2018","2018",929056.0577,,
"BRA","Brazil","SCA","Sugar cane","QP","Production, kt (for Biofuels in millions of litres)","2019","2019",969988.2382,,
"BRA","Brazil","SCA","Sugar cane","AH","Area harvested, 000 ha","2015","2015",9938.345558,,
"BRA","Brazil","SCA","Sugar cane","AH","Area harvested, 000 ha","2016","2016",10521.64251,,
"BRA","Brazil","SCA","Sugar cane","AH","Area harvested, 000 ha","2017","2017",11048.74838,,
"BRA","Brazil","SCA","Sugar cane","AH","Area harvested, 000 ha","2018","2018",11684.64749,,
"BRA","Brazil","SCA","Sugar cane","AH","Area harvested, 000 ha","2019","2019",12190.10969,,
"BRA","Brazil","SCA","Sugar cane","BF","Biofuel use, kt","2015","2015",447256.8916,,
"BRA","Brazil","SCA","Sugar cane","BF","Biofuel use, kt","2016","2016",491183.3914,,
"BRA","Brazil","SCA","Sugar cane","BF","Biofuel use, kt","2017","2017",548524.9786,,
"BRA","Brazil","SCA","Sugar cane","BF","Biofuel use, kt","2018","2018",572355.5546,,
"BRA","Brazil","SCA","Sugar cane","BF","Biofuel use, kt","2019","2019",603497.2822,,
"BRA","Brazil","SCA","Sugar cane","YLD","Yield","2015","2015",78.92636143,,
"BRA","Brazil","SCA","Sugar cane","YLD","Yield","2016","2016",79.07033567,,
"BRA","Brazil","SCA","Sugar cane","YLD","Yield","2017","2017",79.23247624,,
"BRA","Brazil","SCA","Sugar cane","YLD","Yield","2018","2018",79.51083321,,
"BRA","Brazil","SCA","Sugar cane","YLD","Yield","2019","2019",79.57173995,,
"BRA","Brazil","SCA","Sugar cane","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2015","2015",48.0189693,,
"BRA","Brazil","SCA","Sugar cane","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2016","2016",49.74367216,,
"BRA","Brazil","SCA","Sugar cane","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2017","2017",50.12468754,,
"BRA","Brazil","SCA","Sugar cane","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2018","2018",52.00922476,,
"BRA","Brazil","SCA","Sugar cane","PP","Producer price, local currency/t (for Biofuels local currency/ 100 litres)","2019","2019",53.37424499,,
